year,month,rainfall,date
1969,4,97.17500000000001,1969-04-01
1969,5,56.849999999999994,1969-05-01
1969,6,35.75,1969-06-01
1969,7,13.5,1969-07-01
1969,8,26.725,1969-08-01
1969,9,220.52499999999998,1969-09-01
1969,10,3.0,1969-10-01
1969,11,123.55,1969-11-01
1969,12,50.025,1969-12-01
1970,1,314.625,1970-01-01
1970,2,31.0,1970-02-01
1970,3,195.475,1970-03-01
1970,4,18.725,1970-04-01
1970,5,95.55,1970-05-01
1970,6,22.4,1970-06-01
1970,7,20.1,1970-07-01
1970,8,76.9,1970-08-01
1970,9,15.0,1970-09-01
1970,10,30.0,1970-10-01
1970,11,156.925,1970-11-01
1970,12,123.1,1970-12-01
1971,1,253.525,1971-01-01
1971,2,70.375,1971-02-01
1971,3,151.1,1971-03-01
1971,4,144.15,1971-04-01
1971,5,189.0,1971-05-01
1971,6,67.85,1971-06-01
1971,7,8.899999999999999,1971-07-01
1971,8,9.5,1971-08-01
1971,9,97.95,1971-09-01
1971,10,37.45,1971-10-01
1971,11,219.475,1971-11-01
1971,12,65.2,1971-12-01
1972,1,154.875,1972-01-01
1972,2,267.2,1972-02-01
1972,3,117.125,1972-03-01
1972,4,69.25,1972-04-01
1972,5,80.1,1972-05-01
1972,6,80.75,1972-06-01
1972,7,16.924999999999997,1972-07-01
1972,8,18.675,1972-08-01
1972,9,171.1,1972-09-01
1972,10,134.8,1972-10-01
1972,11,144.47500000000002,1972-11-01
1972,12,186.375,1972-12-01
1973,1,145.075,1973-01-01
1973,2,81.1,1973-02-01
1973,3,59.0,1973-03-01
1973,4,70.6,1973-04-01
1973,5,22.049999999999997,1973-05-01
1973,6,104.65,1973-06-01
1973,7,17.15,1973-07-01
1973,8,31.475,1973-08-01
1973,9,128.0,1973-09-01
1973,10,131.775,1973-10-01
1973,11,17.425,1973-11-01
1973,12,122.65,1973-12-01
1974,1,136.7,1974-01-01
1974,2,217.47500000000002,1974-02-01
1974,3,91.8,1974-03-01
1974,4,152.6,1974-04-01
1974,5,63.425,1974-05-01
1974,6,77.775,1974-06-01
1974,7,7.45,1974-07-01
1974,8,34.6,1974-08-01
1974,9,110.25,1974-09-01
1974,10,143.325,1974-10-01
1974,11,146.375,1974-11-01
1974,12,38.45,1974-12-01
1975,1,173.35,1975-01-01
1975,2,106.4,1975-02-01
1975,3,194.3,1975-03-01
1975,4,108.5,1975-04-01
1975,5,170.6,1975-05-01
1975,6,143.3,1975-06-01
1975,7,0.35,1975-07-01
1975,8,94.2,1975-08-01
1975,9,109.95,1975-09-01
1975,10,122.0,1975-10-01
1975,11,196.85,1975-11-01
1975,12,188.4,1975-12-01
1976,1,29.7,1976-01-01
1976,2,85.2,1976-02-01
1976,3,33.65,1976-03-01
1976,4,62.849999999999994,1976-04-01
1976,5,52.05,1976-05-01
1976,6,1.9,1976-06-01
1976,7,37.25,1976-07-01
1976,8,102.875,1976-08-01
1976,9,104.0,1976-09-01
1976,10,194.525,1976-10-01
1976,11,171.2,1976-11-01
1976,12,267.05,1976-12-01
1977,1,296.45,1977-01-01
1977,2,225.70000000000002,1977-02-01
1977,3,133.3,1977-03-01
1977,4,31.299999999999997,1977-04-01
1977,5,136.39999999999998,1977-05-01
1977,6,67.69999999999999,1977-06-01
1977,7,12.350000000000001,1977-07-01
1977,8,72.6,1977-08-01
1977,9,28.35,1977-09-01
1977,10,146.5,1977-10-01
1977,11,49.05,1977-11-01
1977,12,174.85,1977-12-01
1978,1,201.2,1978-01-01
1978,2,193.325,1978-02-01
1978,3,53.324999999999996,1978-03-01
1978,4,159.2,1978-04-01
1978,5,117.85,1978-05-01
1978,6,58.099999999999994,1978-06-01
1978,7,20.425,1978-07-01
1978,8,16.5,1978-08-01
1978,9,14.75,1978-09-01
1978,10,177.35,1978-10-01
1978,11,43.099999999999994,1978-11-01
1978,12,169.225,1978-12-01
1979,1,426.0,1979-01-01
1979,2,207.23333333333335,1979-02-01
1979,3,245.83333333333334,1979-03-01
1979,4,118.5,1979-04-01
1979,5,8.299999999999999,1979-05-01
1979,6,15.266666666666667,1979-06-01
1979,7,24.53333333333333,1979-07-01
1979,8,44.93333333333334,1979-08-01
1979,9,227.66666666666666,1979-09-01
1979,10,292.7333333333333,1979-10-01
1979,11,80.33333333333333,1979-11-01
1979,12,201.53333333333333,1979-12-01
1980,1,58.699999999999996,1980-01-01
1980,2,63.5,1980-02-01
1980,3,153.70000000000002,1980-03-01
1980,4,52.63333333333333,1980-04-01
1980,5,74.63333333333334,1980-05-01
1980,6,58.833333333333336,1980-06-01
1980,7,18.733333333333334,1980-07-01
1980,8,55.73333333333333,1980-08-01
1980,9,12.200000000000001,1980-09-01
1980,10,270.3666666666667,1980-10-01
1980,11,115.43333333333334,1980-11-01
1980,12,23.3,1980-12-01
1981,1,18.7,1981-01-01
1981,2,35.025,1981-02-01
1981,3,110.0,1981-03-01
1981,4,59.2,1981-04-01
1981,5,67.44999999999999,1981-05-01
1981,6,22.35,1981-06-01
1981,7,23.75,1981-07-01
1981,8,26.9,1981-08-01
1981,9,133.3,1981-09-01
1981,10,167.45,1981-10-01
1981,11,17.65,1981-11-01
1981,12,185.275,1981-12-01
1982,1,104.5,1982-01-01
1982,2,34.4,1982-02-01
1982,3,113.80000000000001,1982-03-01
1982,4,36.975,1982-04-01
1982,5,108.075,1982-05-01
1982,6,9.85,1982-06-01
1982,7,25.4,1982-07-01
1982,8,63.599999999999994,1982-08-01
1982,9,71.325,1982-09-01
1982,10,302.85,1982-10-01
1982,11,207.8,1982-11-01
1982,12,173.15,1982-12-01
1983,1,16.85,1983-01-01
1983,2,99.9,1983-02-01
1983,3,142.4,1983-03-01
1983,4,128.475,1983-04-01
1983,5,68.475,1983-05-01
1983,6,42.9,1983-06-01
1983,7,20.200000000000003,1983-07-01
1983,8,71.35,1983-08-01
1983,9,34.474999999999994,1983-09-01
1983,10,91.35,1983-10-01
1983,11,45.975,1983-11-01
1983,12,253.85000000000002,1983-12-01
1984,1,189.375,1984-01-01
1984,2,96.8,1984-02-01
1984,3,54.575,1984-03-01
1984,4,77.875,1984-04-01
1984,5,200.175,1984-05-01
1984,6,96.15,1984-06-01
1984,7,8.95,1984-07-01
1984,8,145.75,1984-08-01
1984,9,68.525,1984-09-01
1984,10,92.875,1984-10-01
1984,11,154.0,1984-11-01
1984,12,83.1,1984-12-01
1985,1,197.05,1985-01-01
1985,2,56.1,1985-02-01
1985,3,230.5,1985-03-01
1985,4,15.7,1985-04-01
1985,5,113.89999999999999,1985-05-01
1985,6,53.650000000000006,1985-06-01
1985,7,0.1,1985-07-01
1985,8,23.65,1985-08-01
1985,9,29.2,1985-09-01
1985,10,23.7,1985-10-01
1985,11,156.45,1985-11-01
1985,12,87.15,1985-12-01
1986,1,255.6,1986-01-01
1986,2,189.39999999999998,1986-02-01
1986,3,136.8,1986-03-01
1986,4,138.0,1986-04-01
1986,5,8.850000000000001,1986-05-01
1986,6,31.85,1986-06-01
1986,7,86.55,1986-07-01
1986,8,7.35,1986-08-01
1986,9,103.45,1986-09-01
1986,10,47.6,1986-10-01
1986,11,164.25,1986-11-01
1986,12,83.69999999999999,1986-12-01
1987,1,210.0,1987-01-01
1987,2,172.8,1987-02-01
1987,3,47.3,1987-03-01
1987,4,96.0,1987-04-01
1987,5,58.099999999999994,1987-05-01
1987,6,48.2,1987-06-01
1987,7,32.4,1987-07-01
1987,8,45.1,1987-08-01
1987,9,5.8,1987-09-01
1987,10,265.0,1987-10-01
1987,11,118.9,1987-11-01
1987,12,112.5,1987-12-01
1988,1,226.20000000000002,1988-01-01
1988,2,162.6,1988-02-01
1988,3,69.15,1988-03-01
1988,4,111.35,1988-04-01
1988,5,100.5,1988-05-01
1988,6,79.6,1988-06-01
1988,7,16.45,1988-07-01
1988,8,4.55,1988-08-01
1988,9,29.0,1988-09-01
1988,10,85.85,1988-10-01
1988,11,16.25,1988-11-01
1988,12,107.75,1988-12-01
1989,1,18.2,1989-01-01
1989,2,98.8,1989-02-01
1989,3,45.1,1989-03-01
1989,4,386.7,1989-04-01
1989,5,27.6,1989-05-01
1989,6,40.1,1989-06-01
1989,7,7.7,1989-07-01
1989,8,75.4,1989-08-01
1989,9,121.8,1989-09-01
1989,10,67.2,1989-10-01
1989,11,180.1,1989-11-01
1989,12,91.6,1989-12-01
1990,1,99.4,1990-01-01
1990,2,50.4,1990-02-01
1990,3,22.9,1990-03-01
1990,4,254.9,1990-04-01
1990,5,26.8,1990-05-01
1990,6,38.3,1990-06-01
1990,7,5.5,1990-07-01
1990,8,133.0,1990-08-01
1990,9,49.2,1990-09-01
1990,10,343.4,1990-10-01
1990,11,175.4,1990-11-01
1990,12,186.3,1990-12-01
1991,1,121.9,1991-01-01
1991,2,89.2,1991-02-01
1991,3,78.1,1991-03-01
1991,4,42.4,1991-04-01
1991,5,110.3,1991-05-01
1991,6,77.7,1991-06-01
1991,7,20.7,1991-07-01
1991,8,8.7,1991-08-01
1991,9,98.1,1991-09-01
1991,10,258.0,1991-10-01
1991,11,171.9,1991-11-01
1991,12,16.7,1991-12-01
1992,1,57.1,1992-01-01
1992,2,115.2,1992-02-01
1992,3,16.0,1992-03-01
1992,4,188.2,1992-04-01
1992,5,17.6,1992-05-01
1992,6,212.2,1992-06-01
1992,7,83.9,1992-07-01
1992,8,131.3,1992-08-01
1992,9,122.4,1992-09-01
1992,10,394.5,1992-10-01
1992,11,102.1,1992-11-01
1992,12,202.1,1992-12-01
1993,1,51.6,1993-01-01
1993,2,12.4,1993-02-01
1993,3,81.8,1993-03-01
1993,4,105.2,1993-04-01
1993,5,40.6,1993-05-01
1993,6,25.6,1993-06-01
1993,7,6.6,1993-07-01
1993,8,55.8,1993-08-01
1993,9,249.8,1993-09-01
1993,10,310.3,1993-10-01
1993,11,192.8,1993-11-01
1993,12,104.6,1993-12-01
1994,1,220.4,1994-01-01
1994,2,103.2,1994-02-01
1994,3,12.8,1994-03-01
1994,4,185.0,1994-04-01
1994,5,86.6,1994-05-01
1994,6,69.4,1994-06-01
1994,7,4.4,1994-07-01
1994,8,11.4,1994-08-01
1994,9,239.2,1994-09-01
1994,10,103.0,1994-10-01
1994,11,329.8,1994-11-01
1994,12,160.4,1994-12-01
1995,1,170.8,1995-01-01
1995,2,183.0,1995-02-01
1995,3,79.2,1995-03-01
1995,4,123.6,1995-04-01
1995,5,199.6,1995-05-01
1995,6,139.6,1995-06-01
1995,7,8.0,1995-07-01
1995,8,120.4,1995-08-01
1995,9,160.8,1995-09-01
1995,10,90.4,1995-10-01
1995,11,140.8,1995-11-01
1995,12,266.4,1995-12-01
1996,1,378.8,1996-01-01
1996,2,177.8,1996-02-01
1996,3,34.8,1996-03-01
1996,4,153.6,1996-04-01
1996,5,106.3,1996-05-01
1996,6,55.4,1996-06-01
1996,7,20.8,1996-07-01
1996,8,55.9,1996-08-01
1996,9,177.5,1996-09-01
1996,10,125.7,1996-10-01
1996,11,309.9,1996-11-01
1996,12,271.8,1996-12-01
1997,1,178.2,1997-01-01
1997,2,31.0,1997-02-01
1997,3,15.2,1997-03-01
1997,4,191.1,1997-04-01
1997,5,15.8,1997-05-01
1997,6,102.0,1997-06-01
1997,7,29.4,1997-07-01
1997,8,17.0,1997-08-01
1997,9,10.2,1997-09-01
1997,10,58.6,1997-10-01
1997,11,230.0,1997-11-01
1997,12,287.8,1997-12-01
1998,1,240.9,1998-01-01
1998,2,31.9,1998-02-01
1998,3,21.6,1998-03-01
1998,4,202.2,1998-04-01
1998,5,103.8,1998-05-01
1998,6,34.0,1998-06-01
1998,7,0.7,1998-07-01
1998,8,20.9,1998-08-01
1998,9,227.0,1998-09-01
1998,10,279.1,1998-10-01
1998,11,98.3,1998-11-01
1998,12,43.8,1998-12-01
1999,1,185.0,1999-01-01
1999,2,38.4,1999-02-01
1999,3,194.4,1999-03-01
1999,4,130.8,1999-04-01
1999,5,30.6,1999-05-01
1999,6,29.2,1999-06-01
1999,7,14.4,1999-07-01
1999,8,36.0,1999-08-01
1999,9,176.8,1999-09-01
1999,10,340.0,1999-10-01
1999,11,142.0,1999-11-01
1999,12,189.0,1999-12-01
2000,1,23.1,2000-01-01
2000,2,21.6,2000-02-01
2000,3,112.6,2000-03-01
2000,4,98.7,2000-04-01
2000,5,24.6,2000-05-01
2000,6,61.0,2000-06-01
2000,7,22.3,2000-07-01
2000,8,76.0,2000-08-01
2000,9,76.9,2000-09-01
2000,10,371.8,2000-10-01
2000,11,530.5,2000-11-01
2000,12,165.0,2000-12-01
2001,1,300.1,2001-01-01
2001,2,38.4,2001-02-01
2001,3,329.5,2001-03-01
2001,4,106.5,2001-04-01
2001,5,44.0,2001-05-01
2001,6,0.0,2001-06-01
2001,7,46.5,2001-07-01
2001,8,15.0,2001-08-01
2001,9,142.5,2001-09-01
2001,10,117.0,2001-10-01
2001,11,86.0,2001-11-01
2001,12,12.0,2001-12-01
2002,3,25.0,2002-03-01
2002,4,54.0,2002-04-01
2002,5,144.0,2002-05-01
2002,6,49.0,2002-06-01
2002,7,77.0,2002-07-01
2002,8,195.0,2002-08-01
2002,9,164.0,2002-09-01
2002,10,166.0,2002-10-01
2002,11,203.0,2002-11-01
2002,12,237.0,2002-12-01
2003,11,175.6,2003-11-01
2003,12,260.8,2003-12-01
2004,1,65.0,2004-01-01
2004,2,127.3,2004-02-01
2004,3,145.4,2004-03-01
2004,4,78.2,2004-04-01
2004,5,96.0,2004-05-01
2004,6,32.1,2004-06-01
2004,7,4.0,2004-07-01
2004,8,3.9000000000000004,2004-08-01
2004,9,72.5,2004-09-01
2004,10,195.3,2004-10-01
2004,11,88.69999999999999,2004-11-01
2004,12,126.4,2004-12-01
2005,1,34.0,2005-01-01
2005,2,42.6,2005-02-01
2005,3,39.0,2005-03-01
2005,4,116.69999999999999,2005-04-01
2005,5,49.5,2005-05-01
2005,6,25.7,2005-06-01
2005,7,29.700000000000003,2005-07-01
2005,8,69.6,2005-08-01
2005,9,85.0,2005-09-01
2005,10,118.6,2005-10-01
2005,11,141.1,2005-11-01
2005,12,158.6,2005-12-01
2006,1,111.7,2006-01-01
2006,2,135.7,2006-02-01
2006,3,94.80000000000001,2006-03-01
2006,4,17.0,2006-04-01
2006,5,18.6,2006-05-01
2006,6,3.8,2006-06-01
2006,7,7.199999999999999,2006-07-01
2006,8,62.1,2006-08-01
2006,9,118.4,2006-09-01
2006,10,120.6,2006-10-01
2006,11,91.9,2006-11-01
2006,12,136.7,2006-12-01
2007,1,148.1,2007-01-01
2007,2,128.1,2007-02-01
2007,3,38.6,2007-03-01
2007,4,3.6,2007-04-01
2007,5,108.3,2007-05-01
2007,6,39.4,2007-06-01
2007,7,5.5,2007-07-01
2007,8,117.0,2007-08-01
2007,9,49.900000000000006,2007-09-01
2007,10,80.19999999999999,2007-10-01
2007,11,123.4,2007-11-01
2007,12,67.7,2007-12-01
2008,1,184.60000000000002,2008-01-01
2008,2,72.7,2008-02-01
2008,3,75.80000000000001,2008-03-01
2008,4,181.7,2008-04-01
2008,5,71.3,2008-05-01
2008,6,133.2,2008-06-01
2008,7,13.6,2008-07-01
2008,8,0.9,2008-08-01
2008,9,30.1,2008-09-01
2008,10,151.3,2008-10-01
2008,11,256.70000000000005,2008-11-01
2008,12,233.4,2008-12-01
2009,1,233.6,2009-01-01
2009,2,203.5,2009-02-01
2009,3,250.4,2009-03-01
2009,4,89.4,2009-04-01
2009,7,32.400000000000006,2009-07-01
2009,8,4.3,2009-08-01
2009,9,104.0,2009-09-01
2009,10,96.1,2009-10-01
2009,11,197.39999999999998,2009-11-01
2009,12,399.20000000000005,2009-12-01
2010,1,125.0,2010-01-01
2010,2,189.0,2010-02-01
2010,3,66.4,2010-03-01
2010,4,31.9,2010-04-01
2010,5,275.79999999999995,2010-05-01
2010,6,142.7,2010-06-01
2010,7,114.1,2010-07-01
2010,8,99.1,2010-08-01
2010,9,215.3,2010-09-01
2010,10,220.4,2010-10-01
2010,11,276.6,2010-11-01
2010,12,221.4,2010-12-01
2011,1,108.6,2011-01-01
2011,2,115.7,2011-02-01
2011,3,126.5,2011-03-01
2011,4,24.6,2011-04-01
2011,5,7.5,2011-05-01
2011,6,44.2,2011-06-01
2011,7,21.6,2011-07-01
2011,8,1.7,2011-08-01
2011,9,44.3,2011-09-01
2011,10,108.4,2011-10-01
2011,11,116.4,2011-11-01
2011,12,98.1,2011-12-01
2013,1,229.1,2013-01-01
2013,2,144.8,2013-02-01
2013,3,525.2,2013-03-01
2013,4,145.3,2013-04-01
2013,5,212.7,2013-05-01
2013,6,27.1,2013-06-01
2013,7,26.2,2013-07-01
2013,8,76.5,2013-08-01
2013,9,183.5,2013-09-01
2013,10,179.4,2013-10-01
2013,11,131.6,2013-11-01
2013,12,111.2,2013-12-01
2014,1,563.8,2014-01-01
2014,2,268.5,2014-02-01
2014,3,73.6,2014-03-01
2014,4,88.9,2014-04-01
2014,5,54.2,2014-05-01
2014,6,47.5,2014-06-01
2014,7,136.3,2014-07-01
2014,8,31.3,2014-08-01
2014,9,39.1,2014-09-01
2014,10,107.4,2014-10-01
2014,11,292.0,2014-11-01
2014,12,100.0,2014-12-01
2015,1,111.8,2015-01-01
2015,2,131.1,2015-02-01
2015,3,66.19999999999999,2015-03-01
2015,4,94.7,2015-04-01
2015,5,41.5,2015-05-01
2015,6,32.1,2015-06-01
2015,7,16.1,2015-07-01
2015,8,217.7,2015-08-01
2015,9,27.299999999999997,2015-09-01
2015,10,268.8,2015-10-01
2015,11,16.8,2015-11-01
2015,12,24.700000000000003,2015-12-01
2016,1,223.7,2016-01-01
2016,2,323.1,2016-02-01
2016,3,44.1,2016-03-01
2016,4,79.7,2016-04-01
2016,5,78.6,2016-05-01
2016,6,181.0,2016-06-01
2016,7,5.7,2016-07-01
2016,8,46.2,2016-08-01
2016,9,91.9,2016-09-01
2016,10,76.4,2016-10-01
2016,11,167.2,2016-11-01
2016,12,18.4,2016-12-01
2017,1,99.2,2017-01-01
2017,2,152.2,2017-02-01
2017,3,53.900000000000006,2017-03-01
2017,4,36.9,2017-04-01
2017,5,74.6,2017-05-01
2017,6,11.3,2017-06-01
2017,7,5.1000000000000005,2017-07-01
2017,8,7.0,2017-08-01
2017,9,112.4,2017-09-01
2017,10,5.6,2017-10-01
2017,11,108.1,2017-11-01
2017,12,305.5,2017-12-01
2018,1,38.8,2018-01-01
2018,2,128.2,2018-02-01
2018,3,277.0,2018-03-01
2018,4,102.8,2018-04-01
2018,5,71.8,2018-05-01
2018,6,23.5,2018-06-01
2018,7,11.2,2018-07-01
2018,8,38.8,2018-08-01
2018,9,59.599999999999994,2018-09-01
2018,10,161.5,2018-10-01
2018,11,214.0,2018-11-01
2018,12,92.9,2018-12-01
2019,1,51.3,2019-01-01
2019,2,85.3,2019-02-01
2019,3,43.4,2019-03-01
2019,4,179.0,2019-04-01
2019,5,136.7,2019-05-01
2019,6,7.8,2019-06-01
2019,7,116.6,2019-07-01
2019,8,11.299999999999999,2019-08-01
2019,9,92.8,2019-09-01
2019,10,169.2,2019-10-01
2019,11,401.4,2019-11-01
2019,12,214.7,2019-12-01
2020,1,85.5,2020-01-01
2020,2,100.69999999999999,2020-02-01
2020,3,133.2,2020-03-01
2020,4,47.5,2020-04-01
2020,5,67.7,2020-05-01
2020,6,68.5,2020-06-01
2020,7,36.599999999999994,2020-07-01
2020,8,76.1,2020-08-01
2020,9,73.69999999999999,2020-09-01
2020,10,152.8,2020-10-01
2020,11,26.3,2020-11-01
2020,12,296.8,2020-12-01
2021,1,281.1,2021-01-01
2021,2,160.8,2021-02-01
2021,3,19.700000000000003,2021-03-01
2021,4,93.69999999999999,2021-04-01
2021,5,113.7,2021-05-01
2021,6,9.100000000000001,2021-06-01
2021,7,10.2,2021-07-01
2021,8,50.400000000000006,2021-08-01
2021,9,170.8,2021-09-01
2021,10,89.3,2021-10-01
2021,11,186.7,2021-11-01
2021,12,169.2,2021-12-01
2022,1,51.7,2022-01-01
2022,2,87.9,2022-02-01
2022,3,37.7,2022-03-01
2022,4,83.4,2022-04-01
2022,5,20.0,2022-05-01
2022,6,19.7,2022-06-01
2022,7,14.2,2022-07-01
2022,8,54.5,2022-08-01
2022,9,50.4,2022-09-01
2022,10,7.1,2022-10-01
2022,11,192.10000000000002,2022-11-01
2022,12,204.0,2022-12-01
